Time,accX,accY,accZ
0.0319919586181641,0.447715710449219,-0.0981622680664062,9.11951412353516
0.156164407730103,0.387860668945312,-0.067037646484375,9.08838950195312
0.392804861068726,0.390254870605469,-0.0742202514648437,9.04529387207031
0.469170331954956,0.359130249023437,-0.0790086547851562,9.26556042480469
0.536986589431763,0.316034619140625,-0.0981622680664062,9.07163009033203
0.604310274124146,0.323217224121094,-0.129286889648437,9.10275471191406
0.670369625091553,0.356736047363281,-0.0550666381835937,9.07163009033203
0.736649990081787,0.361524450683594,-0.076614453125,9.17458076171875
0.804715871810913,0.411802685546875,-0.0837970581054687,9.117119921875
0.893143653869629,0.383072265625,-0.0837970581054687,9.11233151855469
0.960016012191772,0.407014282226562,-0.13407529296875,9.26077202148437
1.04085159301758,0.407014282226562,-0.0814028564453125,9.33259807128906
1.11684346199036,0.387860668945312,-0.0742202514648437,9.18415756835937
1.18512630462646,0.337582434082031,-0.0502782348632813,9.16739815673828
1.2496542930603,0.349553442382812,-0.100556469726563,9.34456907958984
1.32099413871765,0.40222587890625,-0.0933738647460937,9.16979235839844
1.38903427124023,0.411802685546875,-0.09576806640625,9.15782135009766
1.45897459983826,0.454898315429687,-0.0335188232421875,9.14106193847656
1.53186011314392,0.414196887207031,-0.067037646484375,9.05008227539062
1.60611987113953,0.332794030761719,-0.0454898315429687,9.05965908203125
1.67860007286072,0.454898315429687,-0.0718260498046875,9.32780966796875
1.75269603729248,0.387860668945312,-0.105344873046875,9.11951412353516
1.82128477096558,0.375889660644531,-0.0359130249023438,9.13866773681641
1.89250898361206,0.397437475585937,-0.0742202514648437,9.04768807373047
1.96481871604919,0.4213794921875,-0.100556469726563,9.16260975341797
2.03894281387329,0.390254870605469,-0.0263362182617187,9.13627353515625
2.11027860641479,0.450109912109375,-0.0239420166015625,9.14824454345703
2.18409538269043,0.2681505859375,-0.028730419921875,9.06205328369141
2.2540295124054,0.318428820800781,-0.0837970581054687,9.12909093017578
2.33202505111694,0.414196887207031,-0.0837970581054687,9.08599530029297
2.40450572967529,0.40222587890625,-0.0526724365234375,9.08838950195312
2.48087906837463,0.409408483886719,-0.0454898315429687,9.05247647705078
2.55379629135132,0.368707055664062,-0.0933738647460937,9.18415756835937
2.62950754165649,0.414196887207031,-0.0239420166015625,9.09557210693359
2.70449209213257,0.378283862304687,-0.0837970581054687,9.18655177001953
2.77416634559631,0.438138903808594,-0.0909796630859375,9.34456907958984
2.84051465988159,0.366312854003906,-0.0837970581054687,9.07641849365234
2.9159848690033,0.368707055664062,-0.1149216796875,9.04768807373047
2.99703788757324,0.375889660644531,-0.0885854614257812,9.16739815673828
3.07336211204529,0.40222587890625,-0.09576806640625,9.12190832519531
3.15413618087769,0.533906970214844,-0.0359130249023438,8.963891015625
3.22918248176575,0.32561142578125,-0.0790086547851562,9.13387933349609
3.30496263504028,0.373495458984375,-0.0407014282226562,9.04289967041016
3.3780460357666,0.366312854003906,-0.0335188232421875,9.08360109863281
3.46193981170654,0.375889660644531,-0.102950671386719,9.10514891357422
3.53723382949829,0.423773693847656,-0.0359130249023438,9.16021555175781
3.60983204841614,0.234631762695312,-0.076614453125,9.04289967041016
3.69592499732971,0.354341845703125,-0.05746083984375,8.98543883056641
3.77067351341248,0.387860668945312,-0.0909796630859375,9.30147344970703
3.85069060325623,0.373495458984375,-0.0742202514648437,9.14824454345703
3.92621040344238,0.354341845703125,-0.122104284667969,9.08838950195312
4.00728583335876,0.433350500488281,-0.067037646484375,9.10754311523437
4.09127259254456,0.40222587890625,-0.107739074707031,9.08599530029297
4.16659021377563,0.349553442382812,-0.100556469726563,9.117119921875
4.24261164665222,0.320823022460937,-0.0909796630859375,9.16260975341797
4.312575340271,0.395043273925781,-0.117315881347656,9.11233151855469
4.39320421218872,0.196324536132812,-0.0742202514648437,9.18655177001953
4.46622347831726,0.502782348632812,-0.0167594116210937,9.19134017333984
4.53306531906128,0.349553442382812,-0.107739074707031,9.12190832519531
4.60654520988464,0.399831677246094,-0.100556469726563,9.10754311523437
4.6783275604248,0.395043273925781,-0.117315881347656,9.11233151855469
4.7444019317627,0.349553442382812,-0.1149216796875,9.25598361816406
4.81268167495728,0.366312854003906,-0.100556469726563,9.04289967041016
4.89281868934631,0.351947644042969,-0.0742202514648437,9.07402429199219
4.96292877197266,0.442927307128906,-0.0790086547851562,9.17697496337891
5.05236172676086,0.356736047363281,-0.0454898315429687,9.09317790527344
5.13338160514832,0.423773693847656,-0.105344873046875,9.09317790527344
5.21587681770325,0.328005627441406,-0.0885854614257812,9.06205328369141
5.2850661277771,0.378283862304687,-0.0694318481445313,9.18415756835937
