# time	Temp	AccX	AccY	AccZ	GyrX	GyrY	GyrZ
1.549203720092773438e+02 3.295352941176470551e+01 1.037646999511718704e+01 -4.309562988281250007e-02 -6.177040283203124593e-01 -2.349853515625000000e+00 -1.068115234375000000e+00 -7.598876953125000000e+00
1.550179591178894043e+02 3.285941176470588232e+01 1.028788453369140576e+01 -1.891419311523437341e-01 -5.626373901367187624e-01 -2.075195312500000000e+00 -4.974365234375000000e+00 7.446289062500000000e+00
1.551200661659240723e+02 3.295352941176470551e+01 1.031661495361328029e+01 -1.891419311523437341e-01 -6.871358764648437534e-01 -2.044677734375000000e+00 2.746582031250000000e-01 3.051757812500000000e-02
1.552179517745971680e+02 3.300058823529411711e+01 1.039083520507812430e+01 -2.011129394531250003e-01 -6.440402465820311839e-01 -2.319335937500000000e+00 -7.476806640625000000e+00 4.272460937500000000e-01
1.553221983909606934e+02 3.300058823529411711e+01 1.032140335693359390e+01 -1.891419311523437341e-01 -5.865794067382812393e-01 -2.624511718750000000e+00 7.659912109375000000e+00 2.136230468750000000e-01
1.554194681644439697e+02 3.295352941176470551e+01 1.030464394531249894e+01 -1.723825195312500003e-01 -7.541735229492186887e-01 -2.075195312500000000e+00 7.659912109375000000e+00 2.136230468750000000e-01
1.555187149047851562e+02 3.295352941176470551e+01 1.032379755859374981e+01 -7.900865478515624318e-02 -5.602431884765625147e-01 -2.075195312500000000e+00 -7.629394531250000000e+00 6.103515625000000000e-02
1.556190469264984131e+02 3.295352941176470551e+01 1.029027873535156168e+01 -1.723825195312500003e-01 -7.374141113281249549e-01 -1.983642578125000000e+00 -1.525878906250000000e-01 2.746582031250000000e-01
1.557274365425109863e+02 3.300058823529411711e+01 1.021605848388671767e+01 -2.226607543945312295e-01 -4.668693237304687438e-01 -2.349853515625000000e+00 -7.781982421875000000e+00 4.882812500000000000e-01
1.558341217041015625e+02 3.300058823529411711e+01 1.035971058349609386e+01 -1.795651245117187433e-01 -5.363011718749999268e-01 -2.288818359375000000e+00 -7.598876953125000000e+00 3.051757812500000000e-02
1.559349486827850342e+02 3.304764705882352871e+01 1.013944403076171774e+01 -2.418143676757812388e-01 -7.613561279296874318e-01 -2.044677734375000000e+00 7.720947265625000000e+00 4.882812500000000000e-01
1.560387597084045410e+02 3.304764705882352871e+01 1.029027873535156168e+01 -1.867477294921874864e-01 -5.578489868164062671e-01 -2.166748046875000000e+00 0.000000000000000000e+00 2.441406250000000000e-01
1.561469023227691650e+02 3.300058823529411711e+01 1.040280621337890565e+01 -2.035071411132812480e-01 -5.841852050781249917e-01 -2.349853515625000000e+00 2.136230468750000000e-01 -3.051757812500000000e-02
1.562395033836364746e+02 3.300058823529411711e+01 1.029746134033203120e+01 -1.436520996093750002e-02 -4.955997436523437161e-01 -2.136230468750000000e+00 0.000000000000000000e+00 9.155273437500000000e-02
1.563418807983398438e+02 3.304764705882352871e+01 1.037407579345703112e+01 -2.178723510742187341e-01 -6.416460449218749362e-01 -2.227783203125000000e+00 -7.629394531250000000e+00 4.577636718750000000e-01
1.564427373409271240e+02 3.300058823529411711e+01 1.015380924072265501e+01 -1.819593261718749910e-01 -4.788403320312499822e-01 -2.349853515625000000e+00 -1.525878906250000000e-01 3.051757812500000000e-01
1.565435039997100830e+02 3.314176470588235190e+01 1.040759461669921748e+01 -1.675941162109374771e-01 -7.350199096679687072e-01 -2.349853515625000000e+00 7.659912109375000000e+00 3.662109375000000000e-01
1.566470119953155518e+02 3.300058823529411711e+01 1.028309613037109393e+01 -1.747767211914062480e-01 -7.637503295898436795e-01 -2.197265625000000000e+00 -7.781982421875000000e+00 0.000000000000000000e+00
1.567501904964447021e+02 3.309470588235294031e+01 1.039562360839843613e+01 -2.537853759765624773e-01 -5.985504150390624778e-01 -2.319335937500000000e+00 -7.446289062500000000e+00 4.272460937500000000e-01
1.568462514877319336e+02 3.290647058823529392e+01 1.032858596191406164e+01 -2.202665527343749818e-01 -5.123591552734374499e-01 -2.349853515625000000e+00 -7.568359375000000000e+00 1.220703125000000000e-01
1.569469168186187744e+02 3.300058823529411711e+01 1.032140335693359390e+01 -2.298433593750000004e-01 -5.458779785156249176e-01 -2.349853515625000000e+00 -1.220703125000000000e-01 3.051757812500000000e-01
1.570501568317413330e+02 3.304764705882352871e+01 1.015859764404296861e+01 -2.394201660156249772e-02 -5.147533569335936976e-01 -2.349853515625000000e+00 -9.155273437500000000e-02 9.155273437500000000e-02
1.571574382781982422e+02 3.309470588235294031e+01 1.030224974365234303e+01 -2.130839477539062388e-01 -6.991068847656249918e-01 -2.044677734375000000e+00 7.781982421875000000e+00 2.136230468750000000e-01
