Time,accX,accY,accZ
140.077860593796,-9.41160672607422,-0.0622492431640625,-0.502782348632812
140.181597948074,-9.39005891113281,-0.0454898315429687,-0.474051928710937
140.291968822479,-9.39484731445313,-0.0598550415039062,-0.577002600097656
140.390045881271,-9.47385596923828,-0.047884033203125,-0.541089575195312
140.482884883881,-9.43554874267578,-0.0167594116210937,-0.596156213378906
140.591833114624,-9.4068183227539,-0.0909796630859375,-0.471657727050781
140.696666955948,-9.49779798583984,-0.0909796630859375,-0.47884033203125
140.799901247025,-9.39963571777344,-0.009576806640625,-0.51714755859375
140.898545026779,-9.43794294433594,-0.0383072265625,-0.598550415039062
140.995617628098,-9.37090529785156,-0.0550666381835937,-0.359130249023437
141.088871240616,-9.40921252441406,-0.009576806640625,-0.378283862304687
141.186819076538,-9.4618849609375,-0.0885854614257812,-0.514753356933594
141.286459445953,-9.39245311279297,-0.0167594116210937,-0.476446130371094
141.384036779404,-9.46427916259766,-0.0430956298828125,-0.514753356933594
141.486405849457,-9.3685110961914,-0.0430956298828125,-0.368707055664062
141.583067655563,-9.42118353271484,-0.0694318481445313,-0.550666381835937
141.682024240494,-9.45949075927734,-0.0646434448242187,-0.500388146972656
141.786824941635,-9.37329949951172,-0.0383072265625,-0.600944616699219
141.883923053741,-9.45230815429687,-0.0359130249023438,-0.332794030761719
141.992085695267,-9.45470235595703,-0.0311246215820312,-0.545877978515625
142.105687618256,-9.41639512939453,-0.0383072265625,-0.433350500488281
142.20112991333,-9.39484731445313,-0.009576806640625,-0.536301171875
142.308175802231,-9.37569370117187,-0.0718260498046875,-0.538695373535156
142.405500411987,-9.41639512939453,-0.0837970581054687,-0.533906970214844
142.502107858658,-9.39245311279297,0.0933738647460937,-0.761356127929687
142.604771614075,-9.44033714599609,-0.0407014282226562,-0.529118566894531
142.705842018127,-9.40921252441406,-0.0407014282226562,-0.433350500488281
142.802566766739,-9.41160672607422,-0.00718260498046875,-0.682347473144531
142.897312879562,-9.45230815429687,-0.105344873046875,-0.339976635742188
142.99952673912,-9.45470235595703,-0.0454898315429687,-0.476446130371094
143.097197055817,-9.37808790283203,-0.0311246215820312,-0.694318481445312
143.208268880844,-9.3852705078125,-0.0598550415039062,-0.577002600097656
143.305505037308,-9.47385596923828,-0.09576806640625,-0.466869323730469
143.411593914032,-9.3852705078125,-0.05746083984375,-0.610521423339844
143.518335819244,-9.4068183227539,-0.05746083984375,-0.51714755859375
143.616012096405,-9.38287630615234,-0.0933738647460937,-0.610521423339844
143.717465877533,-9.44033714599609,-0.009576806640625,-0.550666381835937
143.811222553253,-9.38048210449219,-0.0502782348632813,-0.5746083984375
143.902475833893,-9.41160672607422,-0.09576806640625,-0.557848986816406
143.997837543488,-9.39245311279297,-0.0311246215820312,-0.744596716308594
144.095478534698,-9.27992563476562,-0.112527478027344,-0.521935961914062
144.195969104767,-9.41400092773437,-0.09576806640625,-0.509964953613281
144.297908782959,-9.47864437255859,-0.0311246215820312,-0.490811340332031
144.401176929474,-9.43794294433594,-0.0407014282226562,-0.577002600097656
144.509567737579,-9.41639512939453,-0.0143652099609375,-0.538695373535156
144.617080688477,-9.40921252441406,-0.05746083984375,-0.51714755859375
144.721923112869,-9.3685110961914,-0.110133276367187,-0.543483776855469
144.831094741821,-9.47864437255859,-0.0263362182617187,-0.550666381835937
144.935836791992,-9.23683000488281,-0.0598550415039062,-0.524330163574219
145.04262471199,-9.44991395263672,-0.0598550415039062,-0.514753356933594
145.142879962921,-9.45949075927734,-0.067037646484375,-0.579396801757812
145.23539853096,-9.40202991943359,-0.086191259765625,-0.397437475585937
145.349590778351,-9.3685110961914,-0.0646434448242187,-0.543483776855469
145.447552680969,-9.54568201904297,-0.0885854614257812,-0.569819995117188
145.548615694046,-9.34696328125,-0.0550666381835937,-0.545877978515625
145.644986391068,-9.4068183227539,-0.0430956298828125,-0.509964953613281
145.742737531662,-9.41878933105469,-0.05746083984375,-0.550666381835937
145.838109016418,-9.42836613769531,-0.05746083984375,-0.548272180175781
145.941942930222,-9.4068183227539,-0.124498486328125,-0.5746083984375
146.042911291122,-9.46667336425781,-0.0694318481445313,-0.533906970214844
146.159801959991,-9.41878933105469,-0.01915361328125,-0.509964953613281
146.266406774521,-9.48582697753906,-0.150834704589844,-0.600944616699219
146.381856679916,-9.39245311279297,-0.0646434448242187,-0.529118566894531
146.487578868866,-9.39484731445313,-0.0550666381835937,-0.591367810058594
146.588513374329,-9.42597193603516,0.126892687988281,-0.584185205078125
146.684507131577,-9.423577734375,0.102950671386719,-0.483628735351562
146.786188364029,-9.44033714599609,-0.05746083984375,-0.471657727050781
146.88344502449,-9.47625017089844,-0.0742202514648437,-0.521935961914062
146.988325834274,-9.40921252441406,-0.0502782348632813,-0.59376201171875
147.088657855988,-9.44273134765625,-0.0598550415039062,-0.32561142578125
147.189727306366,-9.3685110961914,-0.0454898315429687,-0.610521423339844
147.287553548813,-9.40442412109375,-0.0502782348632813,-0.519541760253906
147.383903026581,-9.44273134765625,-0.0550666381835937,-0.55545478515625
147.477822303772,-9.47625017089844,-0.0454898315429687,-0.538695373535156
147.593804359436,-9.41160672607422,-0.0263362182617187,-0.507570751953125
147.69629573822,-9.40202991943359,-0.0885854614257812,-0.591367810058594
147.802366018295,-9.41639512939453,-0.0550666381835937,-0.512359155273437
147.906802177429,-9.4618849609375,-0.067037646484375,-0.553060583496094
148.007096767426,-9.43315454101563,-0.0718260498046875,-0.495599743652344
148.103900194168,-9.43076033935547,-0.05746083984375,-0.588973608398437
148.209965229034,-9.41160672607422,-0.0502782348632813,-0.505176550292969
148.310934782028,-9.41400092773437,-0.148440502929687,-0.612915625
148.407001256943,-9.39005891113281,-0.067037646484375,-0.55545478515625
148.502103328705,-9.423577734375,-0.112527478027344,-0.596156213378906
148.603723526001,-9.43076033935547,-0.0622492431640625,-0.533906970214844
148.701133966446,-9.44991395263672,-0.0814028564453125,-0.538695373535156
148.79486989975,-9.37569370117187,-0.131681091308594,-0.591367810058594
148.895805120468,-9.41878933105469,-0.0502782348632813,-0.351947644042969
148.996781587601,-9.37090529785156,-0.09576806640625,-0.526724365234375
149.108175039291,-9.46427916259766,-0.117315881347656,-0.466869323730469
149.216593027115,-9.4618849609375,-0.0718260498046875,-0.452504113769531
149.326759815216,-9.41878933105469,-0.047884033203125,-0.533906970214844
149.424213171005,-9.41160672607422,-0.0694318481445313,-0.639251843261719
149.528979539871,-9.39724151611328,-0.0837970581054687,-0.490811340332031
149.631339788437,-9.46667336425781,-0.0885854614257812,-0.579396801757812
149.731106519699,-9.41160672607422,-0.047884033203125,-0.375889660644531
149.830338001251,-9.46906756591797,0.110133276367187,-0.488417138671875
