Time,accX,accY,accZ
0.0295305252075195,0.397437475585937,-0.0263362182617187,9.23683000488281
0.130786180496216,0.323217224121094,-0.110133276367187,9.31105025634766
0.317169189453125,0.438138903808594,-0.0598550415039062,9.29907924804687
0.403037309646606,0.383072265625,-0.0502782348632813,9.30147344970703
0.486282587051392,0.44053310546875,-0.028730419921875,9.26795462646484
0.55760645866394,0.342370837402344,-0.05746083984375,9.20091697998047
0.633050918579102,0.36391865234375,-0.148440502929687,9.24401260986328
0.717867136001587,0.36391865234375,-0.076614453125,9.25837781982422
0.802617073059082,0.335188232421875,-0.0981622680664062,9.33978067626953
0.879122972488403,0.339976635742188,-0.0718260498046875,9.28471403808594
0.948405981063843,0.373495458984375,-0.0646434448242187,9.32062706298828
1.0190212726593,0.330399829101562,-0.0837970581054687,9.16739815673828
1.0851902961731,0.189141931152344,-0.0981622680664062,9.21528218994141
1.15211510658264,0.450109912109375,-0.0981622680664062,9.10754311523437
1.23284506797791,0.414196887207031,-0.0335188232421875,9.22485899658203
1.30339622497559,0.418985290527344,-0.0622492431640625,9.24161840820312
1.37996482849121,0.311246215820312,-0.0981622680664062,9.26077202148437
1.45369005203247,0.4979939453125,-0.122104284667969,9.29907924804687
1.5283670425415,0.414196887207031,-0.086191259765625,9.07641849365234
1.60240602493286,0.349553442382812,-0.124498486328125,9.12669672851562
1.67912530899048,0.4213794921875,-0.067037646484375,9.31344445800781
1.75725793838501,0.380678063964844,-0.0837970581054687,9.3302038696289
1.83107471466064,0.32561142578125,-0.0742202514648437,9.21528218994141
1.91139793395996,0.450109912109375,-0.0933738647460937,9.270348828125
1.99808192253113,0.361524450683594,-0.0454898315429687,9.23683000488281
2.08093953132629,0.387860668945312,-0.0526724365234375,9.26077202148437
2.16530156135559,0.387860668945312,-0.0407014282226562,9.22485899658203
2.24121928215027,0.397437475585937,-0.047884033203125,9.27992563476562
2.31780195236206,0.237025964355469,-0.009576806640625,9.30386765136719
2.39249992370605,0.387860668945312,-0.0909796630859375,9.3086560546875
2.47109150886536,0.323217224121094,-0.0742202514648437,9.30147344970703
2.54209327697754,0.383072265625,-0.0694318481445313,9.24401260986328
2.60792946815491,0.337582434082031,-0.0454898315429687,9.13627353515625
2.67910242080688,0.390254870605469,-0.0885854614257812,9.31105025634766
2.74988698959351,0.450109912109375,-0.0526724365234375,9.3302038696289
2.81750965118408,0.368707055664062,-0.124498486328125,9.22007059326172
2.88812732696533,0.404620080566406,-0.076614453125,9.25837781982422
2.96153211593628,0.342370837402344,-0.047884033203125,9.29907924804687
3.03453898429871,0.404620080566406,-0.0335188232421875,9.31105025634766
3.10274410247803,0.347159240722656,-0.0814028564453125,9.30626185302734
3.17569065093994,0.390254870605469,-0.112527478027344,9.07402429199219
3.25402569770813,0.359130249023437,-0.0430956298828125,9.423577734375
3.34369802474976,0.354341845703125,-0.076614453125,9.21767639160156
3.42401814460754,0.438138903808594,-0.0454898315429687,9.29907924804687
3.51107382774353,0.395043273925781,-0.0646434448242187,9.20331118164062
3.59802985191345,0.179565124511719,-0.107739074707031,9.07402429199219
3.67462229728699,0.361524450683594,-0.0742202514648437,9.06684168701172
3.75361704826355,0.368707055664062,-0.105344873046875,9.17697496337891
3.82596731185913,0.313640417480469,-0.0909796630859375,9.27274302978516
3.9040789604187,0.375889660644531,-0.076614453125,9.16021555175781
3.99623107910156,0.342370837402344,-0.09576806640625,9.07402429199219
4.07597947120667,0.330399829101562,-0.0383072265625,9.28471403808594
4.15863537788391,0.332794030761719,-0.086191259765625,9.2535894165039
4.23777985572815,0.414196887207031,-0.047884033203125,9.17697496337891
4.30675554275513,0.457292517089844,-0.0909796630859375,9.05487067871094
4.37077021598816,0.356736047363281,-0.119710083007812,9.21528218994141
4.4504611492157,0.174776721191406,-0.0718260498046875,9.08120689697266
4.52280616760254,0.368707055664062,-0.0550666381835937,9.22725319824219
4.59052133560181,0.328005627441406,-0.0885854614257812,9.27992563476562
4.66161823272705,0.373495458984375,-0.076614453125,9.27513723144531
4.73229575157166,0.375889660644531,-0.0790086547851562,9.32780966796875
4.80693817138672,0.330399829101562,-0.136469494628906,9.32062706298828
4.8801805973053,0.395043273925781,-0.076614453125,9.15063874511719
4.96696376800537,0.416591088867187,-0.05746083984375,9.25598361816406
5.05238795280457,0.361524450683594,-0.0885854614257812,9.05008227539062
5.13201427459717,0.349553442382812,-0.05746083984375,9.20091697998047
5.2062132358551,0.354341845703125,-0.09576806640625,9.33499227294922
5.28149080276489,0.349553442382812,-0.105344873046875,9.31344445800781
5.35439586639404,0.404620080566406,-0.0550666381835937,9.20091697998047
5.4309937953949,0.373495458984375,-0.09576806640625,9.05726488037109
5.50375699996948,0.366312854003906,-0.086191259765625,9.13148513183594
5.58041596412659,0.418985290527344,-0.0598550415039062,9.29668504638672
5.65748476982117,0.28730419921875,-0.0526724365234375,9.04050546875
5.72859382629395,0.337582434082031,-0.100556469726563,9.193734375
5.80794763565063,0.380678063964844,-0.0550666381835937,9.31344445800781
5.88188338279724,0.371101257324219,-0.0335188232421875,9.26077202148437
5.95445680618286,0.337582434082031,-0.009576806640625,9.06923588867187
6.02505850791931,0.380678063964844,-0.102950671386719,9.22007059326172
6.10569524765015,0.339976635742188,-0.0646434448242187,9.04768807373047
6.1868691444397,0.320823022460937,-0.0407014282226562,9.21528218994141
6.26732730865479,0.375889660644531,-0.100556469726563,9.24401260986328
6.35856437683105,0.36391865234375,-0.0335188232421875,9.32062706298828
6.43976855278015,0.375889660644531,-0.126892687988281,9.05965908203125
6.5265896320343,0.356736047363281,-0.0837970581054687,9.30626185302734
6.60199332237244,0.320823022460937,-0.00718260498046875,9.17936916503906
6.67310094833374,0.337582434082031,-0.0430956298828125,9.29429084472656
6.74808478355408,0.380678063964844,-0.086191259765625,9.20091697998047
6.82124471664429,0.411802685546875,-0.0335188232421875,9.10514891357422
6.89074158668518,0.351947644042969,-0.0837970581054687,9.31583865966797
6.96645641326904,0.373495458984375,-0.0502782348632813,9.09078370361328
7.04430317878723,0.426167895507812,-0.0933738647460937,9.0788126953125
7.11365437507629,0.222660754394531,-0.0814028564453125,9.33738647460937
7.19600367546082,0.375889660644531,-0.105344873046875,9.21049378662109
7.27794528007507,0.375889660644531,-0.0694318481445313,9.16979235839844
7.35618662834167,0.359130249023437,-0.0119710083007812,9.08599530029297
7.43619441986084,0.349553442382812,-0.1149216796875,9.16739815673828
7.51327204704285,0.426167895507812,-0.067037646484375,9.28950244140625
7.59533858299255,0.40222587890625,-0.0790086547851562,9.33738647460937
7.67298269271851,0.342370837402344,-0.086191259765625,9.25837781982422
7.76507759094238,0.423773693847656,-0.0215478149414063,9.26077202148437
7.84923219680786,0.316034619140625,-0.0814028564453125,9.27513723144531
7.93182778358459,0.330399829101562,-0.0263362182617187,9.23683000488281
