Time,accX,accY,accZ
14.0081272125244,0.323217224121094,-0.146046301269531,9.34456907958984
14.0925600528717,0.409408483886719,-0.0646434448242187,9.19612857666016
14.1781239509583,0.3064578125,-0.09576806640625,9.29907924804687
14.2671418190002,0.356736047363281,-0.0119710083007812,9.22007059326172
14.3403942584991,0.323217224121094,-0.0383072265625,9.24161840820312
14.4169976711273,0.311246215820312,-0.112527478027344,9.20091697998047
14.4960601329803,0.296881005859375,-0.112527478027344,9.29429084472656
14.5727264881134,0.428562097167969,-0.0526724365234375,9.2320416015625
14.6486825942993,0.342370837402344,-0.0622492431640625,9.20809958496094
14.721075296402,0.375889660644531,-0.05746083984375,9.27753143310547
14.7914502620697,0.347159240722656,-0.100556469726563,9.33499227294922
14.870924949646,0.339976635742188,-0.076614453125,9.26556042480469
14.9461817741394,0.351947644042969,-0.0814028564453125,9.30147344970703
15.015652179718,0.330399829101562,-0.0837970581054687,9.29907924804687
15.0968143939972,0.3447650390625,-0.0598550415039062,9.25598361816406
15.1753780841827,0.385466467285156,-0.0598550415039062,9.30147344970703
15.2488358020782,0.339976635742188,-0.107739074707031,9.27274302978516
15.3261404037476,0.378283862304687,-0.05746083984375,9.26795462646484
15.405433177948,0.165199914550781,-0.0909796630859375,9.08360109863281
15.4826688766479,0.447715710449219,-0.105344873046875,9.22964739990234
15.568706035614,0.356736047363281,-0.0550666381835937,9.20091697998047
15.6551911830902,0.184353527832031,-0.086191259765625,9.17218656005859
15.7315480709076,0.328005627441406,-0.067037646484375,9.08360109863281
15.8049185276031,0.44053310546875,-0.0814028564453125,9.26077202148437
15.8862633705139,0.368707055664062,-0.076614453125,9.33978067626953
15.970057964325,0.318428820800781,-0.0885854614257812,9.11951412353516
16.0496191978455,0.36391865234375,-0.0167594116210937,9.42118353271484
16.1425821781158,0.208295544433594,-0.0981622680664062,9.06923588867187
16.2314772605896,0.196324536132812,-0.141257897949219,9.17697496337891
16.3137686252594,0.339976635742188,-0.0239420166015625,9.25598361816406
16.3966615200043,0.411802685546875,-0.100556469726563,9.15782135009766
