# time	Temp	AccX	AccY	AccZ	GyrX	GyrY	GyrZ
5.676241874694824219e+00 2.363588235294117723e+01 1.376665954589843643e+00 -8.851363537597656261e+00 6.555324145507811728e+00 -3.012084960937500000e+01 1.391296386718750000e+02 -7.110595703125000000e+01
5.749403476715087891e+00 2.363588235294117723e+01 2.135627880859374716e+00 -1.011071361083984321e+01 3.457227197265624774e+00 5.279541015625000000e+00 -8.242797851562500000e+01 -1.085205078125000000e+02
5.817727565765380859e+00 2.354176470588235404e+01 2.252943762207030964e+00 -8.391676818847654928e+00 4.783614916992187105e+00 8.956909179687500000e+01 -7.354736328125000000e+01 -1.036376953125000000e+02
5.886895656585693359e+00 2.358882352941176563e+01 2.461239306640624847e+00 -9.306261853027343989e+00 2.657563842773437157e-01 1.309204101562500000e+01 1.186523437500000000e+02 -1.601257324218750000e+02
5.974209785461425781e+00 2.358882352941176563e+01 4.003105175781249692e+00 -3.852270471191406198e+00 6.797138513183593744e+00 1.330566406250000000e+02 4.037475585937500000e+01 1.034240722656250000e+02
6.063968181610107422e+00 2.363588235294117723e+01 -1.197100830078124956e-01 -1.450167945556640525e+01 3.062183923339843350e+00 -2.099609375000000000e+01 2.304992675781250000e+02 -1.518249511718750000e+02
6.155113697052001953e+00 2.297705882352941131e+01 9.816226806640623859e-02 -6.631938598632812543e+00 3.442861987304687510e+00 1.174926757812500000e+01 1.247558593750000000e+02 -7.537841796875000000e+00
6.226369857788085938e+00 2.368294117647058883e+01 1.182735620117187469e+00 -8.200140686035155113e+00 3.696647363281249987e+00 -3.643798828125000000e+01 5.487060546875000000e+01 -3.051757812500000000e+01
6.306266069412231445e+00 2.363588235294117723e+01 3.447650390625000005e-01 -8.396465222167968534e+00 3.394977954101562112e+00 1.067810058593750000e+02 1.860656738281250000e+02 1.196899414062500000e+02
6.372875452041625977e+00 2.302411764705882291e+01 -9.528922607421874691e-01 -9.064447485351561085e+00 7.443572961425780399e+00 6.747436523437500000e+01 3.347778320312500000e+01 2.951049804687500000e+01
6.441177129745483398e+00 2.363588235294117723e+01 -7.374141113281249549e-01 -9.303867651367186298e+00 1.005564697265624918e+00 -8.538818359375000000e+01 1.504516601562500000e+01 8.056640625000000000e+00
6.511984348297119141e+00 2.368294117647058883e+01 -6.009446166992187255e-01 -9.334992272949218517e+00 3.579331481933593739e+00 -1.364135742187500000e+01 7.000732421875000000e+01 5.447387695312500000e+01
6.582926273345947266e+00 2.363588235294117723e+01 -8.475473876953124597e-01 -8.121132031249999272e+00 4.357447021484374794e+00 3.860473632812500000e+01 -8.840942382812500000e+01 1.098022460937500000e+02
6.653190135955810547e+00 2.438882352941176634e+01 2.825157958984375051e-01 -8.753201269531249551e+00 5.099649536132812244e+00 1.441345214843750000e+02 -9.295654296875000000e+01 6.338500976562500000e+01
6.729858875274658203e+00 2.438882352941176634e+01 -1.544260070800781204e+00 -6.497863305664061784e+00 1.783680236816406195e+00 6.518554687500000000e+01 -6.274414062500000000e+01 4.312133789062500000e+01
6.804166316986083984e+00 2.363588235294117723e+01 -1.731007800292968746e+00 -7.096413720703124817e+00 6.406883642578124594e+00 9.558105468750000000e+01 -7.116699218750000000e+01 6.213378906250000000e+01
6.882699489593505859e+00 2.368294117647058883e+01 -9.576806640624999645e-01 -5.911283898925780989e+00 7.072471704101562118e+00 1.608581542968750000e+02 -6.903076171875000000e+01 3.717041015625000000e+01
6.957141637802124023e+00 2.377705882352941202e+01 -1.070208142089843717e+00 -5.442020373535155997e+00 8.113949426269531529e+00 8.767700195312500000e+01 -6.433105468750000000e+01 1.306152343750000000e+01
7.033115625381469727e+00 2.377705882352941202e+01 -6.440402465820311839e-01 -6.473921289062499973e+00 6.703764648437499751e+00 -5.548095703125000000e+01 -2.255249023437500000e+01 -5.578613281250000000e+01
7.122631549835205078e+00 2.377705882352941202e+01 -1.077390747070312432e-01 -5.688623144531249842e+00 1.278743106689453057e+01 1.067504882812500000e+02 -8.102416992187500000e+01 -1.654052734375000000e+01
7.204861164093017578e+00 2.443588235294117794e+01 1.747767211914062480e-01 -4.893748193359374277e+00 7.412448339843749956e+00 4.406738281250000000e+01 -1.541137695312500000e+01 -3.378295898437500000e+01
7.284018993377685547e+00 2.377705882352941202e+01 1.019929907226562404e+00 -4.443638281250000155e+00 8.271966735839843210e+00 9.423828125000000000e+01 1.007080078125000000e+01 -3.573608398437500000e+01
7.367078304290771484e+00 2.377705882352941202e+01 7.517793212890624410e-01 -3.804386437988281244e+00 7.613561279296874318e+00 2.246093750000000000e+02 1.470947265625000000e+01 -3.948974609375000000e+01
7.448376893997192383e+00 2.382411764705882717e+01 7.015010864257812395e-01 -1.709459985351562405e+00 9.126696728515623747e+00 2.825317382812500000e+02 2.697753906250000000e+01 -5.630493164062500000e+01
7.528717517852783203e+00 2.401235294117647356e+01 6.224924316406249547e-01 -1.242590661621093773e+00 9.787496386718748553e+00 3.662109375000000000e+00 1.849670410156250000e+02 -1.480102539062500000e+01
7.606517314910888672e+00 2.429470588235294315e+01 -4.189852905273437345e-01 -4.333505004882812206e-01 9.454702355957030235e+00 -6.744384765625000000e+00 -1.556396484375000000e+00 1.480102539062500000e+01
7.684170007705688477e+00 2.443588235294117794e+01 3.974374755859374497e-01 -7.445967163085936980e-01 9.404424121093748923e+00 -3.112792968750000000e+00 -4.882812500000000000e-01 1.736450195312500000e+01
7.761722803115844727e+00 2.467117647058823593e+01 -6.536170532226561747e-01 -8.930372192382811658e-01 9.382876306152343915e+00 -1.617431640625000000e+00 -2.166748046875000000e+00 -1.245117187500000000e+01
7.843391656875610352e+00 2.481235294117647072e+01 2.015917797851562554e+00 4.340687609863280727e+00 9.267954626464844026e+00 -1.254272460937500000e+01 -4.272460937500000000e+00 -5.126953125000000000e+00
7.914661169052124023e+00 2.481235294117647072e+01 1.584961499023437304e+00 -2.298433593750000004e-01 9.133879333496093267e+00 -3.814697265625000000e+00 -5.493164062500000000e-01 -2.523803710937500000e+01
7.989668130874633789e+00 2.495352941176470551e+01 7.972691528320312582e-01 -1.376665954589843643e+00 9.358934289550781216e+00 -8.911132812500000000e+00 -2.960205078125000000e+00 1.113891601562500000e+01
8.078740358352661133e+00 2.509470588235294031e+01 -4.740519287109374869e-01 -2.298433593750000004e-01 9.272743029785155855e+00 -4.852294921875000000e+00 -1.312255859375000000e+00 -9.216308593750000000e+00
8.170586585998535156e+00 2.504764705882352871e+01 -1.101332763671874826e+00 -3.998316772460937529e-01 9.473855969238281105e+00 -1.376342773437500000e+01 -5.401611328125000000e+00 -1.538085937500000000e+01
8.250276327133178711e+00 2.504764705882352871e+01 -1.388636962890625048e-01 -4.788403320312499545e-02 9.627084875488280957e+00 -1.483154296875000000e+01 -4.882812500000000000e-01 2.780151367187500000e+01
8.326032638549804688e+00 2.518882352941176350e+01 -1.819593261718749910e-01 -9.337386474609374321e-02 9.193734375000000014e+00 -8.300781250000000000e+00 -4.577636718750000000e-01 7.382202148437500000e+01
8.395777463912963867e+00 2.509470588235294031e+01 -5.889736083984374870e-01 -4.118026855468749914e-01 9.332598071289062602e+00 -5.401611328125000000e+00 -3.082275390625000000e+00 5.783081054687500000e+01
8.472942113876342773e+00 2.500058823529411711e+01 -3.088520141601562297e-01 -2.274491577148437249e-01 9.066841687011718776e+00 -2.166748046875000000e+00 -9.765625000000000000e-01 6.317138671875000000e+00
8.544709920883178711e+00 2.490647058823529392e+01 -4.118026855468749914e-01 -2.370259643554687434e-01 9.318232861328125338e+00 -1.861572265625000000e+00 -1.770019531250000000e+00 -9.155273437500000000e-01
8.612573146820068359e+00 2.495352941176470551e+01 -5.626373901367187624e-01 -2.418143676757812388e-01 9.097966308593749218e+00 -5.401611328125000000e+00 -1.525878906250000000e-01 1.525878906250000000e+00
8.679318666458129883e+00 2.500058823529411711e+01 -6.033388183593749732e-01 -2.418143676757812388e-01 9.114725720214842397e+00 -2.136230468750000000e-01 -1.464843750000000000e+00 6.774902343750000000e+00
8.763549566268920898e+00 2.490647058823529392e+01 1.436520996093750002e-01 -1.345541333007812312e+00 9.198522778320311843e+00 -1.885986328125000000e+01 -2.960205078125000000e+00 8.261108398437500000e+01
8.833443880081176758e+00 2.490647058823529392e+01 -7.271190441894530565e+00 5.913678100585937347e-01 9.050082275390623820e+00 8.026123046875000000e+00 -1.647949218750000000e+00 2.175903320312500000e+01
8.901308298110961914e+00 2.476529411764705912e+01 -5.937620117187499824e-01 -2.059013427734374957e-01 9.114725720214842397e+00 -2.075195312500000000e+00 -1.098632812500000000e+00 6.103515625000000000e-01
8.976574659347534180e+00 2.485941176470588232e+01 -1.723825195312500003e-01 -1.268926879882812386e-01 9.109937316894530568e+00 -6.378173828125000000e+00 2.441406250000000000e-01 3.710937500000000000e+01
9.050989627838134766e+00 2.471823529411764753e+01 -4.309562988281249729e-01 -4.908113403320312207e-01 9.057264880371093341e+00 -1.449584960937500000e+01 7.629394531250000000e-01 6.979370117187500000e+01
9.121685504913330078e+00 2.471823529411764753e+01 3.351882324218749543e-02 -1.216254443359374937e+00 8.248024719238280511e+00 -1.925659179687500000e+01 -4.577636718750000000e-01 1.056213378906250000e+02
9.195621728897094727e+00 2.481235294117647072e+01 6.224924316406249547e-01 3.830722656249999636e-01 1.159033023681640628e+01 -8.523559570312500000e+01 -1.498413085937500000e+01 -1.626586914062500000e+01
9.267642498016357422e+00 2.467117647058823593e+01 -4.572925170898436975e-01 -6.248866333007812024e-01 9.215282189941405022e+00 2.957153320312500000e+01 -4.882812500000000000e+00 -7.760620117187500000e+01
9.337810516357421875e+00 2.471823529411764753e+01 1.101332763671874909e-01 -3.758896606445312205e-01 9.351751684570311696e+00 -2.115478515625000000e+02 -1.437377929687500000e+01 -1.617431640625000000e+00
9.416240930557250977e+00 2.467117647058823593e+01 -3.375824340820312575e-01 -1.261744274902343754e+00 9.172186560058593230e+00 3.884887695312500000e+01 5.493164062500000000e-01 1.281738281250000000e+00
9.487876176834106445e+00 2.467117647058823593e+01 -5.626373901367187624e-01 -2.178723510742187341e-01 9.165003955078123710e+00 -7.354736328125000000e+00 6.683349609375000000e+00 -3.442382812500000000e+01
9.555671453475952148e+00 2.471823529411764753e+01 2.154781494140624865e-01 -4.692635253906249915e-01 9.131485131835937352e+00 -7.019042968750000000e-01 -5.187988281250000000e-01 3.500366210937500000e+01
9.627504348754882812e+00 2.462411764705882433e+01 -1.252167468261718764e+00 -5.506663818359374546e-02 9.203311181640623673e+00 -5.737304687500000000e+00 -9.765625000000000000e-01 4.418945312500000000e+01
9.698867082595825195e+00 2.467117647058823593e+01 -3.375824340820312575e-01 -2.370259643554687434e-01 9.097966308593749218e+00 -9.735107421875000000e+00 -2.838134765625000000e+00 1.438598632812500000e+02
9.770472288131713867e+00 2.476529411764705912e+01 1.505952844238281241e+00 -7.541735229492186887e-01 8.951920007324218886e+00 -1.400756835937500000e+01 7.019042968750000000e-01 1.196899414062500000e+02
9.848633289337158203e+00 2.481235294117647072e+01 -8.049305981445311176e+00 -4.165910888671874868e-01 8.980650427246093415e+00 -3.585815429687500000e+01 6.256103515625000000e+00 3.613586425781250000e+02
9.917146682739257812e+00 2.490647058823529392e+01 -9.481038574218749737e-01 -6.512228515624999270e-01 8.839392529296874912e+00 -2.999877929687500000e+01 4.577636718750000000e+00 2.162170410156250000e+02
9.987474679946899414e+00 2.481235294117647072e+01 1.041477722167968745e+00 5.003881469726562115e-01 9.018957653808593378e+00 -1.998901367187500000e+01 6.225585937500000000e+00 2.510070800781250000e+02
1.006661701202392578e+01 2.490647058823529392e+01 -2.075772839355468413e+00 -2.250549560546875050e+00 8.518569506835936167e+00 -1.803588867187500000e+01 3.662109375000000000e-01 1.698913574218750000e+02
1.014919590950012207e+01 2.500058823529411711e+01 -8.331821777343749735e-01 -4.788403320312499822e-01 9.727641345214843582e+00 -6.164550781250000000e+00 -5.554199218750000000e+00 1.080017089843750000e+02
1.022560048103332520e+01 2.500058823529411711e+01 -2.023100402832031186e+00 -1.505952844238281241e+00 9.409212524414062528e+00 -1.354980468750000000e+01 7.446289062500000000e+00 2.633666992187500000e+01
1.030646014213562012e+01 2.495352941176470551e+01 -2.509123339843749800e+00 -6.196193896484374797e+00 8.968679418945312065e+00 -2.471923828125000000e+00 2.441406250000000000e+00 1.861572265625000000e+00
1.037870192527770996e+01 2.495352941176470551e+01 1.647210742187499966e+00 -9.504980590820312214e-01 9.265560424804686335e+00 -8.666992187500000000e+00 -2.109069824218750000e+02 1.728820800781250000e+02
1.045266342163085938e+01 2.504764705882352871e+01 2.681505859374999634e-01 -2.492363928222656178e+00 9.265560424804686335e+00 1.412963867187500000e+01 -1.037597656250000000e+00 3.491210937500000000e+01
1.052400898933410645e+01 2.500058823529411711e+01 1.053448730468749872e+00 -4.309562988281249729e-01 9.327809667968748997e+00 -4.272460937500000000e+00 -1.861572265625000000e+00 1.347656250000000000e+02
1.059527158737182617e+01 2.509470588235294031e+01 1.034295117187499891e+00 4.572925170898436975e-01 9.090783703613281475e+00 -2.410888671875000000e+00 -5.493164062500000000e+00 4.046630859375000000e+01
1.066929101943969727e+01 2.504764705882352871e+01 3.351882324218749543e-01 -4.118026855468749914e-01 9.085995300292967869e+00 9.155273437500000000e-02 -2.716064453125000000e+00 3.173828125000000000e+00
1.074613571166992188e+01 2.509470588235294031e+01 -2.322375610351562480e-01 1.584961499023437304e+00 9.126696728515623747e+00 -4.302978515625000000e+00 5.950927734375000000e+00 1.358642578125000000e+02
1.081636166572570801e+01 2.514176470588235190e+01 2.370259643554687434e-01 6.392518432617186885e-01 9.229647399902344063e+00 6.195068359375000000e+00 -7.598876953125000000e+00 3.472900390625000000e+01
1.088629794120788574e+01 2.514176470588235190e+01 8.906430175781249181e-01 2.047042419433593441e+00 9.502586389160155633e+00 1.464843750000000000e+00 5.126953125000000000e+00 2.841186523437500000e+01
