# time	Temp	AccX	AccY	AccZ	GyrX	GyrY	GyrZ
1.615565061569213867e+00 3.281235294117647072e+01 -1.699883178710937526e-01 -8.379705810546873856e-02 9.191340173339842323e+00 -3.021240234375000000e+00 3.356933593750000000e-01 1.922607421875000000e+00
1.701943874359130859e+00 3.281235294117647072e+01 -2.489969726562499819e-01 -2.992752075195312389e-01 9.229647399902344063e+00 -2.014160156250000000e+00 -5.493164062500000000e-01 2.258300781250000000e+00
1.789220571517944336e+00 3.281235294117647072e+01 -1.939303344726562295e-01 -1.197100830078124956e-01 9.107543115234374653e+00 -2.777099609375000000e+00 -2.746582031250000000e-01 2.471923828125000000e+00
1.875804424285888672e+00 3.281235294117647072e+01 -2.178723510742187341e-01 -2.082955444335937434e-01 9.339780676269530346e+00 -2.502441406250000000e+00 -2.746582031250000000e-01 1.861572265625000000e+00
1.956641912460327148e+00 3.281235294117647072e+01 -1.580173095703124864e-01 -1.316810913085937340e-01 9.059659082031249255e+00 -1.983642578125000000e+00 -2.746582031250000000e-01 2.197265625000000000e+00
2.036345243453979492e+00 3.276529411764705912e+01 -4.788403320312499718e-03 -2.920926025390624958e-01 9.121908325195311917e+00 -1.617431640625000000e+00 -1.129150390625000000e+00 1.922607421875000000e+00
2.116419315338134766e+00 3.281235294117647072e+01 -3.112462158203124774e-02 -7.182604980468750011e-03 9.263166223144530420e+00 -2.288818359375000000e+00 -7.629394531250000000e-01 2.349853515625000000e+00
2.196008682250976562e+00 3.281235294117647072e+01 -2.705447875976562111e-01 -9.816226806640623859e-02 9.179369165039062750e+00 -2.410888671875000000e+00 -7.690429687500000000e+00 2.044677734375000000e+00
2.284792184829711914e+00 3.281235294117647072e+01 -1.891419311523437341e-01 -1.771709228515624956e-01 9.301473449707030383e+00 -2.075195312500000000e+00 -7.690429687500000000e+00 2.105712890625000000e+00
2.365650177001953125e+00 3.285941176470588232e+01 -2.489969726562499819e-01 -2.896984008789062481e-01 9.148244543457030531e+00 -2.532958984375000000e+00 2.746582031250000000e-01 2.532958984375000000e+00
2.446447610855102539e+00 3.215352941176470836e+01 -1.771709228515624956e-01 -1.244984863281249909e-01 9.155427148437500051e+00 -2.624511718750000000e+00 7.720947265625000000e+00 2.319335937500000000e+00
2.523547410964965820e+00 3.295352941176470551e+01 -1.508347045898437433e-01 -3.040636108398437343e-01 9.215282189941405022e+00 -2.258300781250000000e+00 7.598876953125000000e+00 1.678466796875000000e+00
2.594161272048950195e+00 3.295352941176470551e+01 -4.788403320312499718e-03 -1.316810913085937340e-01 9.167398156738281401e+00 -2.166748046875000000e+00 -5.493164062500000000e-01 2.349853515625000000e+00
2.670891761779785156e+00 3.295352941176470551e+01 -1.221042846679687432e-01 -1.149216796875000002e-01 9.308656054687499903e+00 -2.899169921875000000e+00 3.967285156250000000e-01 1.861572265625000000e+00
2.758159875869750977e+00 3.300058823529411711e+01 -2.753331909179687065e-01 -2.394201660156249859e-03 9.076418493652342434e+00 -2.410888671875000000e+00 -4.577636718750000000e-01 2.136230468750000000e+00
2.852132558822631836e+00 3.281235294117647072e+01 -1.436520996093750002e-01 -1.316810913085937340e-01 9.105148913574218739e+00 -2.838134765625000000e+00 -9.155273437500000000e-02 1.861572265625000000e+00
2.931233644485473633e+00 3.285941176470588232e+01 -1.484405029296874956e-01 -9.576806640624999090e-02 9.050082275390623820e+00 -2.441406250000000000e+00 9.155273437500000000e-02 1.708984375000000000e+00
3.009402751922607422e+00 3.290647058823529392e+01 -1.675941162109374771e-02 -1.460463012695312479e-01 9.083601098632811954e+00 -2.410888671875000000e+00 -2.136230468750000000e-01 2.197265625000000000e+00
3.087943792343139648e+00 3.290647058823529392e+01 -1.723825195312500003e-01 -1.532289062499999910e-01 9.176974963378905059e+00 -2.105712890625000000e+00 -3.967285156250000000e-01 2.014160156250000000e+00
3.159123659133911133e+00 3.290647058823529392e+01 -8.858546142578124782e-02 -6.464344482421874316e-02 9.050082275390623820e+00 -2.258300781250000000e+00 -8.850097656250000000e-01 2.136230468750000000e+00
3.237540245056152344e+00 3.290647058823529392e+01 -1.795651245117187433e-01 -3.112462158203124774e-02 9.105148913574218739e+00 -2.593994140625000000e+00 7.507324218750000000e+00 1.983642578125000000e+00
3.315566062927246094e+00 3.285941176470588232e+01 -1.843535278320312387e-01 -1.556231079101562387e-01 9.150638745117186446e+00 -2.227783203125000000e+00 7.690429687500000000e+00 1.831054687500000000e+00
3.402618646621704102e+00 3.300058823529411711e+01 -1.891419311523437341e-01 -7.661445312499999549e-02 8.918401184082030753e+00 -2.532958984375000000e+00 7.537841796875000000e+00 2.105712890625000000e+00
3.489598512649536133e+00 3.300058823529411711e+01 -2.250549560546874772e-01 -1.867477294921874864e-01 9.052476477050781511e+00 -2.319335937500000000e+00 -7.507324218750000000e+00 1.861572265625000000e+00
3.564316034317016602e+00 3.290647058823529392e+01 -1.628057128906249817e-01 -2.896984008789062481e-01 8.894459167480468054e+00 -2.166748046875000000e+00 -1.220703125000000000e-01 1.617431640625000000e+00
3.644707202911376953e+00 3.295352941176470551e+01 -2.657563842773437157e-01 -2.992752075195312389e-01 9.114725720214842397e+00 -2.441406250000000000e+00 7.598876953125000000e+00 2.258300781250000000e+00
3.724120140075683594e+00 3.295352941176470551e+01 -8.379705810546873856e-02 -1.436520996093750002e-02 9.157821350097655966e+00 -2.288818359375000000e+00 -2.746582031250000000e-01 2.044677734375000000e+00
3.833175182342529297e+00 3.300058823529411711e+01 -1.723825195312500003e-01 -1.412578979492187525e-01 8.997409838867186593e+00 -2.410888671875000000e+00 4.577636718750000000e-01 1.708984375000000000e+00
3.909784793853759766e+00 3.290647058823529392e+01 -1.699883178710937526e-01 -1.412578979492187525e-01 8.908824377441405318e+00 -2.380371093750000000e+00 7.659912109375000000e+00 1.892089843750000000e+00
4.003104448318481445e+00 3.290647058823529392e+01 -2.896984008789062481e-01 -1.604115112304687341e-01 9.138667736816405096e+00 -2.258300781250000000e+00 -9.155273437500000000e-02 1.708984375000000000e+00
4.079007148742675781e+00 3.300058823529411711e+01 -2.873041992187500004e-02 -2.777273925781250097e-01 9.057264880371093341e+00 -2.288818359375000000e+00 -3.051757812500000000e-01 1.342773437500000000e+00
4.169415950775146484e+00 3.300058823529411711e+01 -2.920926025390624958e-01 -3.830722656249999775e-02 9.141061938476562787e+00 -2.105712890625000000e+00 -3.051757812500000000e-02 1.831054687500000000e+00
4.240683317184448242e+00 3.300058823529411711e+01 -2.657563842773437157e-01 -1.197100830078124956e-01 9.095572106933593304e+00 -2.105712890625000000e+00 -2.441406250000000000e-01 1.892089843750000000e+00
4.319792747497558594e+00 3.295352941176470551e+01 -2.537853759765624773e-01 -1.484405029296874956e-01 9.260772021484374505e+00 -1.800537109375000000e+00 7.568359375000000000e+00 1.983642578125000000e+00
4.410210609436035156e+00 3.300058823529411711e+01 -1.987187377929687249e-01 -2.825157958984375051e-01 9.102754711914062824e+00 -2.380371093750000000e+00 -1.831054687500000000e-01 2.014160156250000000e+00
4.478297948837280273e+00 3.290647058823529392e+01 -2.154781494140625003e-02 -8.858546142578124782e-02 9.117119921875000088e+00 -2.075195312500000000e+00 -1.831054687500000000e-01 1.983642578125000000e+00
4.559322595596313477e+00 3.295352941176470551e+01 -1.987187377929687249e-01 -1.699883178710937526e-01 8.930372192382812102e+00 -2.166748046875000000e+00 -9.155273437500000000e-02 1.861572265625000000e+00
4.639299154281616211e+00 3.300058823529411711e+01 -1.508347045898437433e-01 -1.580173095703124864e-01 9.081206896972656040e+00 -2.136230468750000000e+00 7.537841796875000000e+00 1.892089843750000000e+00
4.717474222183227539e+00 3.300058823529411711e+01 -1.125274780273437386e-01 -1.101332763671874909e-01 9.176974963378905059e+00 -2.655029296875000000e+00 7.568359375000000000e+00 1.922607421875000000e+00
4.794750213623046875e+00 3.309470588235294031e+01 -1.436520996093750002e-01 -1.101332763671874909e-01 9.047688073730467906e+00 -2.655029296875000000e+00 -2.441406250000000000e-01 1.953125000000000000e+00
4.885012149810791016e+00 3.304764705882352871e+01 -1.388636962890625048e-01 -1.005564697265625002e-01 9.107543115234374653e+00 -2.471923828125000000e+00 -1.525878906250000000e-01 1.647949218750000000e+00
4.958713054656982422e+00 3.304764705882352871e+01 -6.943184814453125242e-02 -4.788403320312499718e-03 9.117119921875000088e+00 -2.685546875000000000e+00 -1.831054687500000000e-01 1.647949218750000000e+00
5.046257495880126953e+00 3.300058823529411711e+01 -2.082955444335937434e-01 -1.388636962890625048e-01 8.923189587402342582e+00 -2.441406250000000000e+00 -7.415771484375000000e+00 1.983642578125000000e+00
5.129592418670654297e+00 3.309470588235294031e+01 -1.508347045898437433e-01 -1.149216796875000002e-01 8.987833032226561158e+00 -2.258300781250000000e+00 7.415771484375000000e+00 1.770019531250000000e+00
5.211950540542602539e+00 3.295352941176470551e+01 -5.746083984375000009e-02 -2.944868041992187435e-01 9.308656054687499903e+00 -2.258300781250000000e+00 -3.967285156250000000e-01 1.800537109375000000e+00
5.308467626571655273e+00 3.309470588235294031e+01 -2.322375610351562480e-01 -1.292868896484374863e-01 9.301473449707030383e+00 -3.051757812500000000e+00 7.293701171875000000e+00 1.678466796875000000e+00
5.382599115371704102e+00 3.295352941176470551e+01 -1.819593261718749910e-01 -2.585737792968749726e-01 9.121908325195311917e+00 -2.532958984375000000e+00 3.662109375000000000e-01 1.342773437500000000e+00
5.460026025772094727e+00 3.300058823529411711e+01 -2.777273925781250097e-01 -3.016694091796874866e-01 9.224858996582030457e+00 -2.593994140625000000e+00 -6.103515625000000000e-02 1.739501953125000000e+00
5.543340682983398438e+00 3.295352941176470551e+01 -9.576806640624999437e-03 -2.442085693359374865e-01 9.016563452148437463e+00 -2.319335937500000000e+00 -4.272460937500000000e-01 1.983642578125000000e+00
5.624871492385864258e+00 3.300058823529411711e+01 -1.173158813476562479e-01 -1.053448730468749955e-01 9.143456140136718702e+00 -2.532958984375000000e+00 7.537841796875000000e+00 1.739501953125000000e+00
5.709393739700317383e+00 3.300058823529411711e+01 -1.268926879882812386e-01 -1.077390747070312432e-01 9.133879333496093267e+00 -2.349853515625000000e+00 -9.155273437500000000e-02 1.586914062500000000e+00
5.791735172271728516e+00 3.304764705882352871e+01 -2.106897460937499911e-01 -3.064578124999999820e-01 9.176974963378905059e+00 -2.258300781250000000e+00 7.507324218750000000e+00 1.647949218750000000e+00
5.873500347137451172e+00 3.309470588235294031e+01 -1.316810913085937340e-01 -9.337386474609374321e-02 9.150638745117186446e+00 -1.922607421875000000e+00 -1.220703125000000000e-01 8.544921875000000000e-01
5.957592010498046875e+00 3.300058823529411711e+01 -2.011129394531250003e-01 -1.197100830078124886e-02 9.069235888671874690e+00 -2.410888671875000000e+00 7.263183593750000000e+00 1.800537109375000000e+00
6.042855024337768555e+00 3.309470588235294031e+01 -1.412578979492187525e-01 -6.464344482421874316e-02 9.078812695312500125e+00 -2.410888671875000000e+00 -4.272460937500000000e-01 1.708984375000000000e+00
6.131821632385253906e+00 3.300058823529411711e+01 -2.513911743164062296e-01 -1.029506713867187478e-01 9.179369165039062750e+00 -2.166748046875000000e+00 7.629394531250000000e+00 2.075195312500000000e+00
6.193353176116943359e+00 3.309470588235294031e+01 -1.628057128906249817e-01 -1.197100830078124956e-01 9.100360510253905133e+00 -2.258300781250000000e+00 -2.746582031250000000e-01 2.044677734375000000e+00
6.276859760284423828e+00 3.300058823529411711e+01 -2.154781494140625003e-02 -1.412578979492187525e-01 8.927977990722656187e+00 -2.044677734375000000e+00 1.525878906250000000e-01 1.739501953125000000e+00
6.347465753555297852e+00 3.309470588235294031e+01 -4.309562988281250007e-02 -1.053448730468749955e-01 9.141061938476562787e+00 -2.624511718750000000e+00 -2.746582031250000000e-01 1.983642578125000000e+00
6.432623624801635742e+00 3.304764705882352871e+01 -1.436520996093750002e-02 -1.747767211914062480e-01 9.143456140136718702e+00 -2.655029296875000000e+00 7.690429687500000000e+00 1.922607421875000000e+00
6.519310951232910156e+00 3.304764705882352871e+01 -2.944868041992187435e-01 -1.675941162109374771e-02 9.107543115234374653e+00 -2.288818359375000000e+00 -3.967285156250000000e-01 1.708984375000000000e+00
6.593043088912963867e+00 3.314176470588235190e+01 -2.035071411132812480e-01 -2.513911743164062296e-01 9.133879333496093267e+00 -2.014160156250000000e+00 -7.019042968750000000e-01 1.556396484375000000e+00
6.673994779586791992e+00 3.304764705882352871e+01 -1.963245361328124772e-01 -1.173158813476562479e-01 8.916006982421874838e+00 -2.258300781250000000e+00 -6.103515625000000000e-02 2.105712890625000000e+00
6.759256124496459961e+00 3.314176470588235190e+01 -1.364694946289062294e-01 -2.968810058593749912e-01 9.133879333496093267e+00 -2.014160156250000000e+00 -3.662109375000000000e-01 1.892089843750000000e+00
6.848153114318847656e+00 3.304764705882352871e+01 -1.651999145507812294e-01 -3.591302490234375006e-02 9.050082275390623820e+00 -1.953125000000000000e+00 -7.781982421875000000e+00 1.861572265625000000e+00
6.941054821014404297e+00 3.309470588235294031e+01 -3.016694091796874866e-01 -1.532289062499999910e-01 9.064447485351561085e+00 -2.349853515625000000e+00 -2.441406250000000000e-01 1.770019531250000000e+00
7.028414964675903320e+00 3.300058823529411711e+01 -1.723825195312500003e-01 -1.292868896484374863e-01 9.181763366699218665e+00 -2.319335937500000000e+00 -3.051757812500000000e-01 2.258300781250000000e+00
7.114218711853027344e+00 3.300058823529411711e+01 -2.011129394531250003e-01 -9.576806640624999090e-02 9.172186560058593230e+00 -2.441406250000000000e+00 -7.812500000000000000e+00 1.892089843750000000e+00
7.210669279098510742e+00 3.309470588235294031e+01 -1.292868896484374863e-01 -3.351882324218749543e-02 9.176974963378905059e+00 -2.502441406250000000e+00 -3.967285156250000000e-01 2.044677734375000000e+00
7.304735183715820312e+00 3.304764705882352871e+01 -1.843535278320312387e-01 -7.900865478515624318e-02 8.992621435546874764e+00 -2.258300781250000000e+00 -1.220703125000000000e-01 1.892089843750000000e+00
7.383460998535156250e+00 3.314176470588235190e+01 -1.508347045898437433e-01 -1.675941162109374771e-02 9.160215551757811880e+00 -2.777099609375000000e+00 -7.568359375000000000e+00 1.953125000000000000e+00
7.456836700439453125e+00 3.304764705882352871e+01 -1.651999145507812294e-01 -8.858546142578124782e-02 9.119514123535156003e+00 -2.624511718750000000e+00 8.544921875000000000e-01 1.831054687500000000e+00
7.575782299041748047e+00 3.309470588235294031e+01 -1.795651245117187433e-01 -7.182604980468750011e-03 9.045293872070311991e+00 -2.105712890625000000e+00 -7.659912109375000000e+00 2.227783203125000000e+00
7.640599727630615234e+00 3.314176470588235190e+01 -5.027823486328125008e-02 -1.412578979492187525e-01 9.167398156738281401e+00 -2.166748046875000000e+00 -7.446289062500000000e+00 2.014160156250000000e+00
7.744067192077636719e+00 3.309470588235294031e+01 -2.035071411132812480e-01 -1.508347045898437433e-01 9.045293872070311991e+00 -2.258300781250000000e+00 3.051757812500000000e-02 2.319335937500000000e+00
7.826571464538574219e+00 3.309470588235294031e+01 -1.340752929687499817e-01 -1.292868896484374863e-01 9.191340173339842323e+00 -1.831054687500000000e+00 5.798339843750000000e-01 1.586914062500000000e+00
7.919188976287841797e+00 3.314176470588235190e+01 -2.777273925781250097e-01 -1.628057128906249817e-01 9.069235888671874690e+00 -1.831054687500000000e+00 -2.136230468750000000e-01 1.922607421875000000e+00
8.009119987487792969e+00 3.309470588235294031e+01 -9.816226806640623859e-02 -1.125274780273437386e-01 9.093177905273437389e+00 -2.105712890625000000e+00 7.751464843750000000e+00 2.441406250000000000e+00
8.100937128067016602e+00 3.300058823529411711e+01 -1.388636962890625048e-01 -2.849099975585937528e-01 9.208099584960937278e+00 -2.410888671875000000e+00 7.629394531250000000e+00 1.831054687500000000e+00
8.189538717269897461e+00 3.309470588235294031e+01 -2.753331909179687065e-01 -1.412578979492187525e-01 9.133879333496093267e+00 -2.319335937500000000e+00 -9.155273437500000000e-02 1.983642578125000000e+00
8.261089801788330078e+00 3.309470588235294031e+01 -1.675941162109374771e-02 -9.337386474609374321e-02 9.064447485351561085e+00 -2.410888671875000000e+00 6.713867187500000000e-01 1.892089843750000000e+00
8.348076105117797852e+00 3.304764705882352871e+01 -1.604115112304687341e-01 -2.920926025390624958e-01 9.179369165039062750e+00 -2.227783203125000000e+00 -3.356933593750000000e-01 2.197265625000000000e+00
8.427221298217773438e+00 3.309470588235294031e+01 -1.628057128906249817e-01 -5.746083984375000009e-02 9.107543115234374653e+00 -2.105712890625000000e+00 7.507324218750000000e+00 2.136230468750000000e+00
8.510405063629150391e+00 3.309470588235294031e+01 -4.070142822265624544e-02 -1.412578979492187525e-01 9.131485131835937352e+00 -2.258300781250000000e+00 -7.629394531250000000e+00 1.678466796875000000e+00
8.593962430953979492e+00 3.318882352941176350e+01 -1.651999145507812294e-01 -5.506663818359374546e-02 9.284714038085937204e+00 -2.166748046875000000e+00 -7.781982421875000000e+00 2.014160156250000000e+00
8.660430192947387695e+00 3.304764705882352871e+01 -2.801215942382812574e-01 -1.460463012695312479e-01 9.009380847167967943e+00 -2.349853515625000000e+00 7.781982421875000000e+00 2.197265625000000000e+00
8.754714727401733398e+00 3.304764705882352871e+01 -1.651999145507812294e-01 -1.819593261718749910e-01 9.097966308593749218e+00 -2.105712890625000000e+00 -4.577636718750000000e-01 1.892089843750000000e+00
8.840207099914550781e+00 3.314176470588235190e+01 -1.460463012695312479e-01 -1.292868896484374863e-01 9.114725720214842397e+00 -2.441406250000000000e+00 -4.882812500000000000e-01 1.922607421875000000e+00
8.935899734497070312e+00 3.304764705882352871e+01 -1.604115112304687341e-01 -1.675941162109374771e-02 9.191340173339842323e+00 -2.410888671875000000e+00 0.000000000000000000e+00 1.953125000000000000e+00
9.029927015304565430e+00 3.304764705882352871e+01 -1.388636962890625048e-01 -3.040636108398437343e-01 9.184157568359374579e+00 -2.288818359375000000e+00 -7.598876953125000000e+00 1.861572265625000000e+00
9.129335641860961914e+00 3.309470588235294031e+01 -1.244984863281249909e-01 -8.619125976562500013e-02 9.047688073730467906e+00 -2.014160156250000000e+00 -6.103515625000000000e-02 1.892089843750000000e+00
9.195483446121215820e+00 3.314176470588235190e+01 -6.464344482421874316e-02 -1.484405029296874956e-01 9.119514123535156003e+00 -2.105712890625000000e+00 -7.476806640625000000e+00 2.136230468750000000e+00
9.282564163208007812e+00 3.314176470588235190e+01 -1.364694946289062294e-01 -4.788403320312499545e-02 9.155427148437500051e+00 -2.502441406250000000e+00 -7.415771484375000000e+00 1.800537109375000000e+00
9.368288516998291016e+00 3.309470588235294031e+01 -1.436520996093750002e-02 -1.029506713867187478e-01 8.927977990722656187e+00 -2.410888671875000000e+00 3.051757812500000000e-02 1.678466796875000000e+00
9.453423261642456055e+00 3.314176470588235190e+01 -1.436520996093750002e-02 -2.849099975585937528e-01 9.184157568359374579e+00 -2.380371093750000000e+00 -8.850097656250000000e-01 1.831054687500000000e+00
9.529624462127685547e+00 3.318882352941176350e+01 -3.064578124999999820e-01 -2.801215942382812574e-01 9.126696728515623747e+00 -2.166748046875000000e+00 -3.051757812500000000e-02 1.831054687500000000e+00
9.617513418197631836e+00 3.314176470588235190e+01 -1.412578979492187525e-01 -1.771709228515624956e-01 9.105148913574218739e+00 -2.044677734375000000e+00 6.103515625000000000e-01 1.770019531250000000e+00
9.709774017333984375e+00 3.323588235294117510e+01 -2.106897460937499911e-01 -9.337386474609374321e-02 9.097966308593749218e+00 -2.136230468750000000e+00 -2.441406250000000000e-01 1.892089843750000000e+00
9.788717508316040039e+00 3.309470588235294031e+01 -2.274491577148437249e-01 -1.747767211914062480e-01 9.069235888671874690e+00 -1.617431640625000000e+00 -2.136230468750000000e-01 2.166748046875000000e+00
9.879722356796264648e+00 3.309470588235294031e+01 -1.723825195312500003e-01 -2.394201660156249859e-03 9.169792358398437315e+00 -2.258300781250000000e+00 -5.798339843750000000e-01 2.227783203125000000e+00
9.947154283523559570e+00 3.314176470588235190e+01 -2.537853759765624773e-01 -9.576806640624999437e-03 9.124302526855467832e+00 -2.044677734375000000e+00 -5.493164062500000000e-01 1.770019531250000000e+00
1.004649853706359863e+01 3.314176470588235190e+01 -9.097966308593749551e-02 -4.070142822265624544e-02 9.181763366699218665e+00 -2.441406250000000000e+00 2.441406250000000000e-01 1.800537109375000000e+00
1.014167618751525879e+01 3.323588235294117510e+01 -1.580173095703124864e-01 -1.125274780273437386e-01 9.157821350097655966e+00 -2.899169921875000000e+00 9.155273437500000000e-02 1.922607421875000000e+00
1.022586703300476074e+01 3.309470588235294031e+01 -1.580173095703124864e-01 -9.576806640624999437e-03 9.100360510253905133e+00 -2.227783203125000000e+00 1.525878906250000000e-01 1.922607421875000000e+00
1.029481959342956543e+01 3.318882352941176350e+01 -1.340752929687499817e-01 -1.436520996093750002e-02 9.090783703613281475e+00 -2.441406250000000000e+00 1.831054687500000000e-01 1.861572265625000000e+00
1.039207148551940918e+01 3.314176470588235190e+01 -2.394201660156249859e-03 -1.077390747070312432e-01 9.102754711914062824e+00 -2.105712890625000000e+00 7.476806640625000000e+00 2.044677734375000000e+00
1.047455692291259766e+01 3.318882352941176350e+01 -1.915361328124999818e-01 -1.292868896484374863e-01 9.093177905273437389e+00 -2.166748046875000000e+00 -2.746582031250000000e-01 2.105712890625000000e+00
1.055025935173034668e+01 3.314176470588235190e+01 -6.224924316406249547e-02 -1.364694946289062294e-01 9.040505468750000162e+00 -2.136230468750000000e+00 -5.187988281250000000e-01 2.197265625000000000e+00
1.064076733589172363e+01 3.314176470588235190e+01 -2.633621826171874680e-01 -1.077390747070312432e-01 9.153032946777342360e+00 -2.319335937500000000e+00 -1.220703125000000000e-01 1.739501953125000000e+00
1.071882915496826172e+01 3.323588235294117510e+01 -9.576806640624999090e-02 -1.221042846679687432e-01 8.904035974121093489e+00 -2.410888671875000000e+00 -6.103515625000000000e-02 2.471923828125000000e+00
1.080423545837402344e+01 3.309470588235294031e+01 -1.699883178710937526e-01 -1.053448730468749955e-01 9.124302526855467832e+00 -2.075195312500000000e+00 3.356933593750000000e-01 1.708984375000000000e+00
1.088421106338500977e+01 3.314176470588235190e+01 -1.532289062499999910e-01 -1.316810913085937340e-01 9.186551770019530494e+00 -2.593994140625000000e+00 -1.831054687500000000e-01 2.044677734375000000e+00
1.098049306869506836e+01 3.309470588235294031e+01 -4.788403320312499545e-02 -2.729389892578124588e-01 9.184157568359374579e+00 -2.655029296875000000e+00 -7.751464843750000000e+00 1.800537109375000000e+00
1.104345560073852539e+01 3.328294117647058670e+01 -2.873041992187500004e-02 -1.268926879882812386e-01 9.301473449707030383e+00 -2.258300781250000000e+00 -3.967285156250000000e-01 2.197265625000000000e+00
1.114286541938781738e+01 3.314176470588235190e+01 -2.968810058593749912e-01 -2.633621826171874888e-02 9.054870678710937426e+00 -2.441406250000000000e+00 7.507324218750000000e+00 2.166748046875000000e+00
1.122825837135314941e+01 3.309470588235294031e+01 -1.340752929687499817e-01 -2.849099975585937528e-01 9.131485131835937352e+00 -2.349853515625000000e+00 -7.812500000000000000e+00 2.166748046875000000e+00
1.131359887123107910e+01 3.309470588235294031e+01 -1.412578979492187525e-01 -1.005564697265625002e-01 9.124302526855467832e+00 -2.716064453125000000e+00 7.751464843750000000e+00 1.922607421875000000e+00
1.140964984893798828e+01 3.309470588235294031e+01 -1.029506713867187478e-01 -1.819593261718749910e-01 9.105148913574218739e+00 -2.655029296875000000e+00 1.281738281250000000e+00 1.831054687500000000e+00
1.149354171752929688e+01 3.314176470588235190e+01 -1.508347045898437433e-01 -1.149216796875000002e-01 9.064447485351561085e+00 -1.953125000000000000e+00 -2.136230468750000000e-01 2.044677734375000000e+00
1.159327864646911621e+01 3.309470588235294031e+01 -2.537853759765624773e-01 -1.580173095703124864e-01 9.251195214843749071e+00 -2.349853515625000000e+00 7.690429687500000000e+00 2.166748046875000000e+00
1.167677330970764160e+01 3.318882352941176350e+01 -1.436520996093750002e-01 -1.197100830078124886e-02 9.107543115234374653e+00 -2.532958984375000000e+00 2.441406250000000000e-01 2.075195312500000000e+00
